CMDLINE C:\Users\DELL\universityproject\formanai\backend\venv\Scripts\python.exe app.py
MEM 3.441406 1733518024.1295
MEM 3.441406 1733518024.2305
MEM 3.441406 1733518024.3313
MEM 3.441406 1733518024.4319
MEM 3.441406 1733518024.5326
MEM 3.441406 1733518024.6334
MEM 3.441406 1733518024.7338
MEM 3.441406 1733518024.8343
MEM 3.441406 1733518024.9348
MEM 3.441406 1733518025.0349
MEM 3.441406 1733518025.1355
MEM 3.441406 1733518025.2359
MEM 3.441406 1733518025.3365
MEM 3.441406 1733518025.4374
MEM 3.441406 1733518025.5379
MEM 3.441406 1733518025.6385
MEM 3.441406 1733518025.7388
MEM 3.441406 1733518025.8395
MEM 3.441406 1733518025.9399
MEM 3.441406 1733518026.0402
MEM 3.441406 1733518026.1408
MEM 3.441406 1733518026.2416
MEM 3.441406 1733518026.3424
MEM 3.441406 1733518026.4432
MEM 3.441406 1733518026.5437
MEM 3.441406 1733518026.6445
MEM 3.441406 1733518026.7453
MEM 3.441406 1733518026.8458
MEM 3.441406 1733518026.9466
MEM 3.441406 1733518027.0469
MEM 3.441406 1733518027.1475
MEM 3.441406 1733518027.2478
MEM 3.441406 1733518027.3482
MEM 3.441406 1733518027.4488
MEM 3.441406 1733518027.5494
MEM 3.441406 1733518027.6499
MEM 3.441406 1733518027.7505
MEM 3.441406 1733518027.8518
MEM 3.441406 1733518027.9522
MEM 3.441406 1733518028.0527
MEM 3.441406 1733518028.1535
MEM 3.441406 1733518028.2540
MEM 3.441406 1733518028.3547
MEM 3.441406 1733518028.4555
MEM 3.441406 1733518028.5565
MEM 3.441406 1733518028.6569
MEM 3.441406 1733518028.7581
MEM 3.441406 1733518028.8585
MEM 3.441406 1733518028.9595
MEM 3.441406 1733518029.0601
MEM 3.441406 1733518029.1610
MEM 3.441406 1733518029.2615
MEM 3.441406 1733518029.3617
MEM 3.441406 1733518029.4623
MEM 3.441406 1733518029.5633
MEM 3.441406 1733518029.6640
MEM 3.441406 1733518029.7646
MEM 3.441406 1733518029.8653
MEM 3.441406 1733518029.9658
MEM 3.441406 1733518030.0665
MEM 3.441406 1733518030.1675
MEM 3.441406 1733518030.2680
MEM 3.441406 1733518030.3687
MEM 3.441406 1733518030.4693
MEM 3.441406 1733518030.5697
MEM 3.441406 1733518030.6700
MEM 3.441406 1733518030.7706
MEM 3.441406 1733518030.8712
MEM 3.441406 1733518030.9721
MEM 3.441406 1733518031.0723
MEM 3.441406 1733518031.1729
MEM 3.441406 1733518031.2738
MEM 3.441406 1733518031.3744
MEM 3.441406 1733518031.4750
MEM 3.441406 1733518031.5756
MEM 3.441406 1733518031.6760
MEM 3.441406 1733518031.7764
MEM 3.441406 1733518031.8772
MEM 3.441406 1733518031.9781
MEM 3.441406 1733518032.0787
MEM 3.441406 1733518032.1793
MEM 3.441406 1733518032.2803
MEM 3.441406 1733518032.3809
MEM 3.441406 1733518032.4814
MEM 3.441406 1733518032.5816
MEM 3.441406 1733518032.6821
MEM 3.441406 1733518032.7831
MEM 3.441406 1733518032.8838
MEM 3.441406 1733518032.9844
MEM 3.441406 1733518033.0851
MEM 3.441406 1733518033.1854
MEM 3.441406 1733518033.2858
MEM 3.441406 1733518033.3863
MEM 3.441406 1733518033.4868
MEM 3.441406 1733518033.5875
MEM 3.441406 1733518033.6878
MEM 3.441406 1733518033.7884
MEM 3.441406 1733518033.8888
MEM 3.441406 1733518033.9892
MEM 3.441406 1733518034.0896
MEM 3.441406 1733518034.1901
MEM 3.441406 1733518034.2905
MEM 3.441406 1733518034.3914
MEM 3.441406 1733518034.4920
MEM 3.441406 1733518034.5927
MEM 3.441406 1733518034.6937
MEM 3.441406 1733518034.7940
MEM 3.441406 1733518034.8942
MEM 3.441406 1733518034.9946
MEM 3.441406 1733518035.0952
MEM 3.441406 1733518035.1957
MEM 3.441406 1733518035.2961
MEM 3.441406 1733518035.3968
MEM 3.441406 1733518035.4971
MEM 3.441406 1733518035.5973
MEM 3.441406 1733518035.6978
MEM 3.441406 1733518035.7983
MEM 3.441406 1733518035.8986
MEM 3.441406 1733518035.9993
MEM 3.441406 1733518036.1121
MEM 3.441406 1733518036.2162
MEM 3.441406 1733518036.3187
MEM 3.441406 1733518036.4190
MEM 3.441406 1733518036.5197
MEM 3.441406 1733518036.6203
MEM 3.441406 1733518036.7206
MEM 3.441406 1733518036.8212
MEM 3.441406 1733518036.9289
MEM 3.441406 1733518037.0293
MEM 3.441406 1733518037.1299
MEM 3.441406 1733518037.2302
MEM 3.441406 1733518037.3306
MEM 3.441406 1733518037.4310
MEM 3.441406 1733518037.5313
MEM 3.441406 1733518037.6317
MEM 3.441406 1733518037.7320
MEM 3.441406 1733518037.8326
MEM 3.441406 1733518037.9334
MEM 3.441406 1733518038.0336
MEM 3.441406 1733518038.1344
MEM 3.441406 1733518038.2348
MEM 3.441406 1733518038.3354
MEM 3.441406 1733518038.4360
MEM 3.441406 1733518038.5501
MEM 3.441406 1733518038.6504
MEM 3.441406 1733518038.7507
MEM 3.441406 1733518038.8514
MEM 3.441406 1733518038.9516
MEM 3.441406 1733518039.0522
MEM 3.441406 1733518039.1525
MEM 3.441406 1733518039.2530
MEM 3.441406 1733518039.3578
MEM 3.441406 1733518039.4586
MEM 3.441406 1733518039.5589
MEM 3.441406 1733518039.6593
MEM 3.441406 1733518039.7599
MEM 3.441406 1733518039.8669
MEM 3.441406 1733518039.9682
MEM 3.441406 1733518040.0685
MEM 3.441406 1733518040.1689
MEM 3.441406 1733518040.2693
MEM 3.441406 1733518040.3701
MEM 3.441406 1733518040.4706
MEM 3.441406 1733518040.5713
MEM 3.441406 1733518040.6724
MEM 3.441406 1733518040.7734
MEM 3.441406 1733518040.8744
MEM 3.441406 1733518040.9752
MEM 3.441406 1733518041.0760
MEM 3.441406 1733518041.1770
MEM 3.441406 1733518041.2778
MEM 3.441406 1733518041.3784
MEM 3.441406 1733518041.4789
MEM 3.441406 1733518041.5797
MEM 3.441406 1733518041.6803
MEM 3.441406 1733518041.7812
MEM 3.441406 1733518041.8820
MEM 3.441406 1733518041.9826
MEM 3.441406 1733518042.0833
MEM 3.441406 1733518042.1837
MEM 3.441406 1733518042.2845
MEM 3.441406 1733518042.3852
MEM 3.441406 1733518042.4857
MEM 3.441406 1733518042.5861
MEM 3.441406 1733518042.6868
MEM 3.441406 1733518042.7876
MEM 3.441406 1733518042.8884
MEM 3.441406 1733518042.9891
MEM 3.441406 1733518043.0900
MEM 3.441406 1733518043.1905
MEM 3.441406 1733518043.2910
MEM 3.441406 1733518043.3915
MEM 3.441406 1733518043.4922
MEM 3.441406 1733518043.5927
MEM 3.441406 1733518043.6935
MEM 3.441406 1733518043.7942
MEM 3.441406 1733518043.8947
MEM 3.441406 1733518043.9953
MEM 3.441406 1733518044.0960
MEM 3.441406 1733518044.1970
MEM 3.441406 1733518044.2981
MEM 3.441406 1733518044.3992
MEM 3.441406 1733518044.5003
MEM 3.441406 1733518044.6007
MEM 3.441406 1733518044.7015
MEM 3.441406 1733518044.8020
MEM 3.441406 1733518044.9026
MEM 3.441406 1733518045.0033
MEM 3.441406 1733518045.1039
MEM 3.441406 1733518045.2046
MEM 3.441406 1733518045.3051
MEM 3.441406 1733518045.4057
MEM 3.441406 1733518045.5059
MEM 3.441406 1733518045.6063
MEM 3.441406 1733518045.7067
MEM 3.441406 1733518045.8072
MEM 3.441406 1733518045.9076
MEM 3.441406 1733518046.0082
MEM 3.441406 1733518046.1088
MEM 3.441406 1733518046.2090
MEM 3.441406 1733518046.3092
MEM 3.441406 1733518046.4096
MEM 3.441406 1733518046.5098
MEM 3.441406 1733518046.6103
MEM 3.441406 1733518046.7109
MEM 3.441406 1733518046.8113
MEM 3.441406 1733518046.9115
MEM 3.441406 1733518047.0120
MEM 3.441406 1733518047.1125
MEM 3.441406 1733518047.2130
MEM 3.441406 1733518047.3137
MEM 3.441406 1733518047.4142
MEM 3.441406 1733518047.5149
MEM 3.441406 1733518047.6156
MEM 3.441406 1733518047.7160
MEM 3.441406 1733518047.8164
MEM 3.441406 1733518047.9168
MEM 3.441406 1733518048.0176
MEM 3.441406 1733518048.1180
MEM 3.441406 1733518048.2186
MEM 3.441406 1733518048.3191
MEM 3.441406 1733518048.4195
MEM 3.441406 1733518048.5199
MEM 3.441406 1733518048.6204
MEM 3.441406 1733518048.7207
MEM 3.441406 1733518048.8214
MEM 3.441406 1733518048.9221
MEM 3.441406 1733518049.0226
MEM 3.441406 1733518049.1229
MEM 3.441406 1733518049.2235
MEM 3.441406 1733518049.3238
MEM 3.441406 1733518049.4243
MEM 3.441406 1733518049.5247
MEM 3.441406 1733518049.6254
MEM 3.441406 1733518049.7258
MEM 3.441406 1733518049.8264
MEM 3.441406 1733518049.9267
MEM 3.441406 1733518050.0271
MEM 3.441406 1733518050.1275
MEM 3.441406 1733518050.2282
MEM 3.441406 1733518050.3284
MEM 3.441406 1733518050.4289
MEM 3.441406 1733518050.5294
MEM 3.441406 1733518050.6297
MEM 3.441406 1733518050.7300
MEM 3.441406 1733518050.8304
MEM 3.441406 1733518050.9307
MEM 3.441406 1733518051.0311
MEM 3.441406 1733518051.1314
MEM 3.441406 1733518051.2321
MEM 3.441406 1733518051.3324
MEM 3.441406 1733518051.4330
MEM 3.441406 1733518051.5336
MEM 3.441406 1733518051.6338
MEM 3.441406 1733518051.7343
MEM 3.441406 1733518051.8347
MEM 3.441406 1733518051.9351
MEM 3.441406 1733518052.0358
MEM 3.441406 1733518052.1362
MEM 3.441406 1733518052.2367
MEM 3.441406 1733518052.3373
MEM 3.441406 1733518052.4379
MEM 3.441406 1733518052.5383
MEM 3.441406 1733518052.6386
MEM 3.441406 1733518052.7391
MEM 3.441406 1733518052.8394
MEM 3.441406 1733518052.9400
MEM 3.441406 1733518053.0406
MEM 3.441406 1733518053.1409
MEM 3.441406 1733518053.2412
MEM 3.441406 1733518053.3418
MEM 3.441406 1733518053.4423
MEM 3.441406 1733518053.5430
MEM 3.441406 1733518053.6436
MEM 3.441406 1733518053.7443
MEM 3.441406 1733518053.8450
MEM 3.441406 1733518053.9453
MEM 3.441406 1733518054.0456
MEM 3.441406 1733518054.1461
MEM 3.441406 1733518054.2468
MEM 3.441406 1733518054.3474
MEM 3.441406 1733518054.4479
MEM 3.441406 1733518054.5482
MEM 3.441406 1733518054.6485
MEM 3.441406 1733518054.7492
MEM 3.441406 1733518054.8506
MEM 3.441406 1733518054.9510
MEM 3.441406 1733518055.0516
MEM 3.441406 1733518055.1531
MEM 3.441406 1733518055.2536
MEM 3.441406 1733518055.3542
MEM 3.441406 1733518055.4546
MEM 3.441406 1733518055.5551
MEM 3.441406 1733518055.6553
MEM 3.441406 1733518055.7560
MEM 3.441406 1733518055.8563
MEM 3.441406 1733518055.9566
MEM 3.441406 1733518056.0572
MEM 3.441406 1733518056.1579
MEM 3.441406 1733518056.2586
MEM 3.441406 1733518056.3593
MEM 3.441406 1733518056.4598
MEM 3.441406 1733518056.5605
MEM 3.441406 1733518056.6608
MEM 3.441406 1733518056.7616
MEM 3.441406 1733518056.8619
MEM 3.441406 1733518056.9621
MEM 3.441406 1733518057.0629
MEM 3.441406 1733518057.1634
MEM 3.441406 1733518057.2638
MEM 3.441406 1733518057.3646
MEM 3.441406 1733518057.4649
MEM 3.441406 1733518057.5657
MEM 3.441406 1733518057.6661
MEM 3.441406 1733518057.7664
MEM 3.441406 1733518057.8668
MEM 3.441406 1733518057.9678
MEM 3.441406 1733518058.0683
MEM 3.441406 1733518058.1686
MEM 3.441406 1733518058.2692
MEM 3.441406 1733518058.3696
MEM 3.441406 1733518058.4702
MEM 3.441406 1733518058.5706
MEM 3.441406 1733518058.6710
MEM 3.441406 1733518058.7720
MEM 3.441406 1733518058.8722
MEM 3.441406 1733518058.9726
MEM 3.441406 1733518059.0732
MEM 3.441406 1733518059.1737
MEM 3.441406 1733518059.2743
MEM 3.441406 1733518059.3750
MEM 3.441406 1733518059.4757
MEM 3.441406 1733518059.5762
MEM 3.441406 1733518059.6766
MEM 3.441406 1733518059.7773
MEM 3.441406 1733518059.8780
MEM 3.441406 1733518059.9783
MEM 3.441406 1733518060.0786
MEM 3.441406 1733518060.1792
MEM 3.441406 1733518060.2797
MEM 3.441406 1733518060.3801
MEM 3.441406 1733518060.4806
MEM 3.441406 1733518060.5811
MEM 3.441406 1733518060.6815
MEM 3.441406 1733518060.7822
MEM 3.441406 1733518060.8825
MEM 3.441406 1733518060.9830
MEM 3.441406 1733518061.0835
MEM 3.441406 1733518061.1846
MEM 3.441406 1733518061.2852
MEM 3.441406 1733518061.3865
MEM 3.441406 1733518061.4871
MEM 3.441406 1733518061.5875
MEM 3.441406 1733518061.6880
MEM 3.441406 1733518061.7887
MEM 3.441406 1733518061.8894
MEM 3.441406 1733518061.9898
MEM 3.441406 1733518062.0904
MEM 3.441406 1733518062.1911
MEM 3.441406 1733518062.2916
MEM 3.441406 1733518062.3920
MEM 3.441406 1733518062.4926
MEM 3.441406 1733518062.5933
MEM 3.441406 1733518062.6938
MEM 3.441406 1733518062.7945
MEM 3.441406 1733518062.8948
MEM 3.441406 1733518062.9951
MEM 3.441406 1733518063.0957
MEM 3.441406 1733518063.1961
MEM 3.441406 1733518063.2965
MEM 3.441406 1733518063.3970
MEM 3.441406 1733518063.4973
MEM 3.441406 1733518063.5978
MEM 3.441406 1733518063.6983
MEM 3.441406 1733518063.7986
MEM 3.441406 1733518063.8990
MEM 3.441406 1733518063.9995
MEM 3.441406 1733518064.1001
MEM 3.441406 1733518064.2006
MEM 3.441406 1733518064.3008
MEM 3.441406 1733518064.4015
MEM 3.441406 1733518064.5019
MEM 3.441406 1733518064.6026
MEM 3.441406 1733518064.7029
MEM 3.441406 1733518064.8033
MEM 3.441406 1733518064.9040
MEM 3.441406 1733518065.0045
MEM 3.441406 1733518065.1050
MEM 3.441406 1733518065.2055
MEM 3.441406 1733518065.3057
MEM 3.441406 1733518065.4064
MEM 3.441406 1733518065.5067
MEM 3.441406 1733518065.6071
MEM 3.441406 1733518065.7075
MEM 3.441406 1733518065.8080
MEM 3.441406 1733518065.9084
MEM 3.441406 1733518066.0091
MEM 3.441406 1733518066.1099
MEM 3.441406 1733518066.2105
MEM 3.441406 1733518066.3112
MEM 3.441406 1733518066.4123
MEM 3.441406 1733518066.5127
MEM 3.441406 1733518066.6134
MEM 3.441406 1733518066.7140
MEM 3.441406 1733518066.8145
MEM 3.441406 1733518066.9152
MEM 3.441406 1733518067.0157
MEM 3.441406 1733518067.1159
MEM 3.441406 1733518067.2167
MEM 3.441406 1733518067.3171
MEM 3.441406 1733518067.4175
MEM 3.441406 1733518067.5178
MEM 3.441406 1733518067.6186
MEM 3.441406 1733518067.7190
MEM 3.441406 1733518067.8195
MEM 3.441406 1733518067.9200
MEM 3.441406 1733518068.0207
MEM 3.441406 1733518068.1214
MEM 3.441406 1733518068.2218
MEM 3.441406 1733518068.3222
MEM 3.441406 1733518068.4227
MEM 3.441406 1733518068.5231
MEM 3.441406 1733518068.6234
MEM 3.441406 1733518068.7241
MEM 3.441406 1733518068.8245
MEM 3.441406 1733518068.9251
MEM 3.441406 1733518069.0256
MEM 3.441406 1733518069.1259
MEM 3.441406 1733518069.2266
MEM 3.441406 1733518069.3271
MEM 3.441406 1733518069.4274
MEM 3.441406 1733518069.5279
MEM 3.441406 1733518069.6285
MEM 3.441406 1733518069.7290
MEM 3.441406 1733518069.8295
MEM 3.441406 1733518069.9299
MEM 3.441406 1733518070.0306
MEM 3.441406 1733518070.1312
MEM 3.441406 1733518070.2320
MEM 3.441406 1733518070.3324
MEM 3.441406 1733518070.4331
MEM 3.441406 1733518070.5338
MEM 3.441406 1733518070.6341
MEM 3.441406 1733518070.7348
MEM 3.441406 1733518070.8354
MEM 3.441406 1733518070.9358
MEM 3.441406 1733518071.0362
MEM 3.441406 1733518071.1366
MEM 3.441406 1733518071.2372
MEM 3.441406 1733518071.3378
MEM 3.441406 1733518071.4384
MEM 3.441406 1733518071.5392
MEM 3.441406 1733518071.6398
MEM 3.441406 1733518071.7404
MEM 3.441406 1733518071.8411
MEM 3.441406 1733518071.9421
MEM 3.441406 1733518072.0429
MEM 3.441406 1733518072.1434
MEM 3.441406 1733518072.2438
MEM 3.441406 1733518072.3447
MEM 3.441406 1733518072.4458
MEM 3.441406 1733518072.5463
MEM 3.441406 1733518072.6467
MEM 3.441406 1733518072.7474
MEM 3.441406 1733518072.8480
MEM 3.441406 1733518072.9491
MEM 3.441406 1733518073.0499
MEM 3.441406 1733518073.1503
MEM 3.441406 1733518073.2506
MEM 3.441406 1733518073.3511
MEM 3.441406 1733518073.4518
MEM 3.441406 1733518073.5523
MEM 3.441406 1733518073.6527
MEM 3.441406 1733518073.7532
MEM 3.441406 1733518073.8536
MEM 3.441406 1733518073.9539
MEM 3.441406 1733518074.0543
MEM 3.441406 1733518074.1548
MEM 3.441406 1733518074.2550
MEM 3.441406 1733518074.3554
MEM 3.441406 1733518074.4598
MEM 3.441406 1733518074.5604
MEM 3.441406 1733518074.6614
MEM 3.441406 1733518074.7618
MEM 3.441406 1733518074.8621
MEM 3.441406 1733518074.9629
MEM 3.441406 1733518075.0636
MEM 3.441406 1733518075.1643
MEM 3.441406 1733518075.2647
MEM 3.441406 1733518075.3652
MEM 3.441406 1733518075.4659
MEM 3.441406 1733518075.5724
MEM 3.441406 1733518075.6728
MEM 3.441406 1733518075.7734
MEM 3.441406 1733518075.8738
MEM 3.441406 1733518075.9741
MEM 3.441406 1733518076.0920
MEM 3.441406 1733518076.1932
MEM 3.441406 1733518076.2936
MEM 3.441406 1733518076.3939
MEM 3.441406 1733518076.4942
MEM 3.441406 1733518076.5945
MEM 3.441406 1733518076.6953
MEM 3.441406 1733518076.7956
MEM 3.441406 1733518076.8962
MEM 3.441406 1733518076.9966
MEM 3.441406 1733518077.0973
MEM 3.441406 1733518077.1979
MEM 3.441406 1733518077.2989
MEM 3.441406 1733518077.3993
MEM 3.441406 1733518077.4998
MEM 3.441406 1733518077.6001
MEM 3.441406 1733518077.7009
MEM 3.441406 1733518077.8013
MEM 3.441406 1733518077.9019
MEM 3.441406 1733518078.0024
MEM 3.441406 1733518078.1028
MEM 3.441406 1733518078.2036
MEM 3.441406 1733518078.3043
MEM 3.441406 1733518078.4049
MEM 3.441406 1733518078.5052
MEM 3.441406 1733518078.6058
MEM 3.441406 1733518078.7063
MEM 3.441406 1733518078.8068
MEM 3.441406 1733518078.9073
MEM 3.441406 1733518079.0076
MEM 3.441406 1733518079.1082
MEM 3.441406 1733518079.2085
MEM 3.441406 1733518079.3090
MEM 3.441406 1733518079.4094
MEM 3.441406 1733518079.5097
MEM 3.441406 1733518079.6101
MEM 3.441406 1733518079.7108
MEM 3.441406 1733518079.8112
MEM 3.441406 1733518079.9120
MEM 3.441406 1733518080.0126
MEM 3.441406 1733518080.1131
MEM 3.441406 1733518080.2134
MEM 3.441406 1733518080.3142
MEM 3.441406 1733518080.4145
MEM 3.441406 1733518080.5149
MEM 3.441406 1733518080.6155
MEM 3.441406 1733518080.7160
MEM 3.441406 1733518080.8386
MEM 3.441406 1733518080.9428
MEM 3.441406 1733518081.0430
MEM 3.441406 1733518081.1438
MEM 3.441406 1733518081.2440
MEM 3.441406 1733518081.3443
MEM 3.441406 1733518081.4448
MEM 3.441406 1733518081.5454
MEM 3.441406 1733518081.6458
MEM 3.441406 1733518081.7469
MEM 3.441406 1733518081.8473
MEM 3.441406 1733518081.9477
MEM 3.441406 1733518082.0486
MEM 3.441406 1733518082.1491
MEM 3.441406 1733518082.2494
MEM 3.441406 1733518082.3501
MEM 3.441406 1733518082.4507
MEM 3.441406 1733518082.5509
MEM 3.441406 1733518082.6515
MEM 3.441406 1733518082.7521
MEM 3.441406 1733518082.8524
MEM 3.441406 1733518082.9529
MEM 3.441406 1733518083.0535
MEM 3.441406 1733518083.1539
MEM 3.441406 1733518083.2542
MEM 3.441406 1733518083.3545
MEM 3.441406 1733518083.4551
MEM 3.441406 1733518083.5556
MEM 3.441406 1733518083.6564
MEM 3.441406 1733518083.7570
MEM 3.441406 1733518083.8572
MEM 3.441406 1733518083.9577
MEM 3.441406 1733518084.0584
MEM 3.441406 1733518084.1588
MEM 3.441406 1733518084.2593
MEM 3.441406 1733518084.3595
MEM 3.441406 1733518084.4601
MEM 3.441406 1733518084.5607
MEM 3.441406 1733518084.6612
MEM 3.441406 1733518084.7615
MEM 3.441406 1733518084.8619
MEM 3.441406 1733518084.9625
MEM 3.441406 1733518085.0627
MEM 3.441406 1733518085.1629
MEM 3.441406 1733518085.2631
MEM 3.441406 1733518085.3637
MEM 3.441406 1733518085.4642
MEM 3.441406 1733518085.5646
MEM 3.441406 1733518085.6650
MEM 3.441406 1733518085.7658
MEM 3.441406 1733518085.8660
MEM 3.441406 1733518085.9666
MEM 3.441406 1733518086.0674
MEM 3.441406 1733518086.1679
MEM 3.441406 1733518086.2681
MEM 3.441406 1733518086.3683
MEM 3.441406 1733518086.4688
MEM 3.441406 1733518086.5690
MEM 3.441406 1733518086.6692
MEM 3.441406 1733518086.7694
MEM 3.441406 1733518086.8700
MEM 3.441406 1733518086.9703
MEM 3.441406 1733518087.0709
MEM 3.441406 1733518087.1713
MEM 3.441406 1733518087.2716
MEM 3.441406 1733518087.3719
MEM 3.441406 1733518087.4722
MEM 3.441406 1733518087.5724
MEM 3.441406 1733518087.6727
MEM 3.441406 1733518087.7733
MEM 3.441406 1733518087.8738
MEM 3.441406 1733518087.9741
MEM 3.441406 1733518088.0743
MEM 3.441406 1733518088.1750
MEM 3.441406 1733518088.2755
MEM 3.441406 1733518088.3759
MEM 3.441406 1733518088.4762
MEM 3.441406 1733518088.5767
MEM 3.441406 1733518088.6772
MEM 3.441406 1733518088.7774
MEM 3.441406 1733518088.8780
MEM 3.441406 1733518088.9784
MEM 3.441406 1733518089.0787
MEM 3.441406 1733518089.1793
MEM 3.441406 1733518089.2803
MEM 3.441406 1733518089.3810
MEM 3.441406 1733518089.4817
MEM 3.441406 1733518089.5822
MEM 3.441406 1733518089.6826
MEM 3.441406 1733518089.7830
MEM 3.441406 1733518089.8834
MEM 3.441406 1733518089.9839
MEM 3.441406 1733518090.0841
MEM 3.441406 1733518090.1843
MEM 3.441406 1733518090.2846
MEM 3.441406 1733518090.3851
MEM 3.441406 1733518090.4854
MEM 3.441406 1733518090.5857
MEM 3.441406 1733518090.6862
MEM 3.441406 1733518090.7866
MEM 3.441406 1733518090.8870
MEM 3.441406 1733518090.9872
MEM 3.441406 1733518091.0876
MEM 3.441406 1733518091.1880
MEM 3.441406 1733518091.2885
MEM 3.441406 1733518091.3890
MEM 3.441406 1733518091.4893
MEM 3.441406 1733518091.5899
MEM 3.441406 1733518091.6904
MEM 3.441406 1733518091.7910
MEM 3.441406 1733518091.8912
MEM 3.441406 1733518091.9915
MEM 3.441406 1733518092.0918
MEM 3.441406 1733518092.1919
MEM 3.441406 1733518092.2923
MEM 3.441406 1733518092.3927
MEM 3.441406 1733518092.4931
MEM 3.441406 1733518092.5937
MEM 3.441406 1733518092.6942
MEM 3.441406 1733518092.7945
MEM 3.441406 1733518092.8951
MEM 3.441406 1733518092.9955
MEM 3.441406 1733518093.0959
MEM 3.441406 1733518093.1969
MEM 3.441406 1733518093.2982
MEM 3.441406 1733518093.3986
MEM 3.441406 1733518093.4994
MEM 3.441406 1733518093.6000
MEM 3.441406 1733518093.7005
MEM 3.441406 1733518093.8012
MEM 3.441406 1733518093.9015
MEM 3.441406 1733518094.0019
MEM 3.441406 1733518094.1024
MEM 3.441406 1733518094.2027
MEM 3.441406 1733518094.3029
MEM 3.441406 1733518094.4033
MEM 3.441406 1733518094.5039
MEM 3.441406 1733518094.6042
MEM 3.441406 1733518094.7045
MEM 3.441406 1733518094.8050
MEM 3.441406 1733518094.9066
MEM 3.441406 1733518095.0071
MEM 3.441406 1733518095.1074
MEM 3.441406 1733518095.2081
MEM 3.441406 1733518095.3085
MEM 3.441406 1733518095.4087
MEM 3.441406 1733518095.5089
MEM 3.441406 1733518095.6091
MEM 3.441406 1733518095.7096
MEM 3.441406 1733518095.8103
MEM 3.441406 1733518095.9107
MEM 3.441406 1733518096.0112
MEM 3.441406 1733518096.1117
MEM 3.441406 1733518096.2120
MEM 3.441406 1733518096.3124
MEM 3.441406 1733518096.4133
MEM 3.441406 1733518096.5138
MEM 3.441406 1733518096.6150
MEM 3.441406 1733518096.7156
MEM 3.441406 1733518096.8158
MEM 3.441406 1733518096.9164
MEM 3.441406 1733518097.0167
MEM 3.441406 1733518097.1170
MEM 3.441406 1733518097.2173
MEM 3.441406 1733518097.3180
MEM 3.441406 1733518097.4187
MEM 3.441406 1733518097.5191
MEM 3.441406 1733518097.6196
MEM 3.441406 1733518097.7201
MEM 3.441406 1733518097.8203
MEM 3.441406 1733518097.9208
